ID,title,currency,price,location,meters,image,links
47,Excelente Semipiso Frente Luminoso Apto Profesional En Zona Exclusiva,US$,190000,"Céspedes Al 2200, Belgrano, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_734940-MLA79514363829_092024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1447956091-excelente-semipiso-frente-luminoso-apto-profesional-en-zona-exclusiva-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=df6bb380-b6c7-4189-8207-4dd564a4d6c6
48,Venta - Ph - 4 Ambientes - Terraza Propia - Barracas,US$,95000,"Rio Cuarto  Al 2800, Barracas, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_680201-MLA83942090489_042025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-2058570400-venta-ph-4-ambientes-terraza-propia-barracas-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=df6bb380-b6c7-4189-8207-4dd564a4d6c6
49,Ambientes Amplios Y Bien Distribuidos - Balcon,US$,110000,"ALVAREZ JONTE Al 5538. Entre Hugo, Victor Y Moliere, Monte Castro, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_604186-MLA84212532208_052025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1422245729-ambientes-amplios-y-bien-distribuidos-balcon-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
50,Honorio Pueyrredón 1850,US$,69500,"HONORIO PUEYRREDÓN 1850, Caballito, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_814572-MLA71241368658_082023-E.webp,https://departamento.mercadolibre.com.ar/MLA-1480837094-honorio-pueyrredon-1850-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
51,Edificio En Nuñez,US$,107250,"Paroissien 2359, Núñez, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_728431-MLA82794150867_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2022468854-edificio-en-nunez-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
52,"Lote En Calamuchita, El Cedrón",US$,15500,"Villa Cdad. Parque, Villa Ciudad Parque Los Reartes, Calamuchita, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_770511-MLA85032780153_052025-E.webp,https://terreno.mercadolibre.com.ar/MLA-1470868491-lote-en-calamuchita-el-cedron-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
53,Venta Depto Tipo Casa De 3 Ambientes Calle 4 Entre 49 Y 50 Santa Teresita,US$,38000,"C. 4 2268, Santa Teresita, Santa Teresita, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_915598-MLA83054829507_032025-E.webp,https://casa.mercadolibre.com.ar/MLA-2029777364-venta-depto-tipo-casa-de-3-ambientes-calle-4-entre-49-y-50-santa-teresita-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
54,Oportunidad - Venta  - Nueva Cordoba - Departamento 1 Dormitorio Con Patio. Categoria,US$,78000,"Obispo Trejo Al 1000, Nueva Córdoba, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_852022-MLA81909495720_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1474223455-oportunidad-venta-nueva-cordoba-departamento-1-dormitorio-con-patio-categoria-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
55,Casa 3 Dormitorios - Tucuman 1696 - Pueblo Esther | Venta,US$,143000,"Tucuman 1696, Pueblo Esther, Rosario, Santa Fe",0,https://http2.mlstatic.com/D_NQ_NP_2X_987949-MLA81240388382_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1982266580-casa-3-dormitorios-tucuman-1696-pueblo-esther-venta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
56,Barrio Abierto - Coronel Brandsen,US$,25000,"Ruta 2 Km 52, Coronel Brandsen, Brandsen, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_984959-MLA81808996451_012025-E.webp,https://terreno.mercadolibre.com.ar/MLA-1470282601-barrio-abierto-coronel-brandsen-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
57,Casa Tipo Loft Con Gran Parque Y Pileta En El El Cazador - Escobar,US$,135000,"Carpintero Al 900, Barrio Los Pájaros, El Cazador, El Cazador, Escobar, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_839657-MLA83283802366_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1487572079-casa-tipo-loft-con-gran-parque-y-pileta-en-el-el-cazador-escobar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
58,"Palermo A Estrenar, Monoambiente En Pozo Ideal Airbnb Amenities",US$,140000,"Zapata  Al 100, Colegiales, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_696196-MLA81958992293_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1996522108-palermo-a-estrenar-monoambiente-en-pozo-ideal-airbnb-amenities-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
59,Oportunidad Casa Ph En Venta Berazategui Centro,US$,60000,"Calle 9 Al 4736. Entre 147 Y 148, Berazategui, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_601382-MLA84387923533_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-1474050095-oportunidad-casa-ph-en-venta-berazategui-centro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
60,2 Amb Lateral - Excelente Vista Y Luz - Cocina Separada - Lavadero - Piscina - Parrillas,US$,110000,"Av. Avellaneda 1200, Caballito, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_878281-MLA79863988184_102024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1456238967-2-amb-lateral-excelente-vista-y-luz-cocina-separada-lavadero-piscina-parrillas-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
61,Departamento Venta 2 Ambientes Ramos Mejía 0º 6,US$,27700,"Bartolomé Mitre, Ramos Mejía, La Matanza, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_650203-MLA82162105798_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2014066668-departamento-venta-2-ambientes-ramos-mejia-0-6-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
62,Exclusivo Departamento 3 Amb. En Venta Con Balcón Aterrazado C/parrilla Vista Abierta Spazios Palms,US$,135000,"Santiago Bonifacini  Al 4100, Santos Lugares, Tres De Febrero, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_950590-MLA81434111200_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1469440883-exclusivo-departamento-3-amb-en-venta-con-balcon-aterrazado-cparrilla-vista-abierta-spazios-palms-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
63,Departamento De 2 Ambientes En Venta Pilar,US$,85000,"Panamerciana Km 56, La Cañada De Pilar, Pilar, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_629842-MLA81922561107_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1471355047-departamento-de-2-ambientes-en-venta-pilar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
64,Hermosa Casa En  El Campo - Cardales A Estrenar!,US$,100000,"El Campo 68, Campana, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_777387-MLA82586977603_022025-E.webp,https://casa.mercadolibre.com.ar/MLA-2018227414-hermosa-casa-en-el-campo-cardales-a-estrenar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
65,Departamento En Caballito,US$,78000,"San Martin Av.  Al 1800, Villa Crespo, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_957774-MLA81613535296_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1993227572-departamento-en-caballito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
66,Casa En Venta En Morón,US$,55000,"Tomas Solari  Al 3500, Morón, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_706370-MLA82477919463_022025-E.webp,https://casa.mercadolibre.com.ar/MLA-1476707561-casa-en-venta-en-moron-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
67,Imperdible U$d 19.000 180m2 Aprox. Ph Dpto + Taller + Jardin,US$,19000,"Manuel Castro 5438, Lanús, Lanús Oeste, Lanús, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_901638-MLA81386522333_122024-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1495438365-imperdible-ud-19000-180m2-aprox-ph-dpto-taller-jardin-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
68,Venta Departamento  4 Amb. Con Cochera - Retiro,US$,180000,"Libertador Al 200, Retiro, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_638734-MLA81653150813_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1469090765-venta-departamento-4-amb-con-cochera-retiro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
69,Casa En Venta 3 Ambientes 2 Habitaciones Piscina Barrio Los Paraisos Cardales,US$,161999,"Barrio Los Paraisos Cardales, Los Cardales, Exaltación De La Cruz, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_707886-MLA82038317995_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1472614189-casa-en-venta-3-ambientes-2-habitaciones-piscina-barrio-los-paraisos-cardales-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
70,Venta Departamento Monoambiente Centro,US$,65000,"Saenz Peña Al 1000, Monserrat, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_926437-MLA82849395822_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2032780028-venta-departamento-monoambiente-centro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
71,Edificio Horus Las Flores 559- Wilde,US$,95000,"LAS FLORES 559/561, Wilde, Avellaneda, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_608546-MLA71025680527_082023-E.webp,https://departamento.mercadolibre.com.ar/MLA-1470431054-edificio-horus-las-flores-559-wilde-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
72,Retasado! Oportunidad! Margnifico 3 Amb Frontal Al Mar C/ Co,US$,100000,"Paseo 130 Bis 20. Entre Playa  Y Av 1, Otros Estados, Brasil",0,https://http2.mlstatic.com/D_NQ_NP_2X_678529-MLA76689982534_062024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1431803537-retasado-oportunidad-margnifico-3-amb-frontal-al-mar-c-co-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
73,Muy Comodo Y Confortable 3 Ambientes Con Una Hermosa Vista Al Mar  Desde Sus Ambientes!!,US$,45000,"Machado 15, San Bernardo, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_720987-MLA79441120956_102024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1452999985-muy-comodo-y-confortable-3-ambientes-con-una-hermosa-vista-al-mar-desde-sus-ambientes-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
74,Venta Lote Horizontes Al Sur Canning,US$,27000,"Ruta 16, Horizontes Al Sur, Presidente Perón, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_940766-MLA80457735881_112024-E.webp,https://terreno.mercadolibre.com.ar/MLA-1459050263-venta-lote-horizontes-al-sur-canning-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
75,"Impecable Monoambiente Con Cocina Separada - Martínez, Excelente Ubicación.",US$,100000,"Juan José Paso Al 200, Martínez, San Isidro, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_922826-MLA80915941922_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1971306900-impecable-monoambiente-con-cocina-separada-martinez-excelente-ubicacion-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
76,Ecuador 1364,US$,108000,"ECUADOR 1364, Recoleta, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_881453-MLA82762516210_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1440476695-ecuador-1364-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
77,Casa En  Venta,US$,110000,"Italia Al 700, Mendoza",0,https://http2.mlstatic.com/D_NQ_NP_2X_685192-MLA82367617897_022025-E.webp,https://casa.mercadolibre.com.ar/MLA-2011875662-casa-en-venta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
78,Casa En Venta En Barrio El Cazador - Escobar - Apto Credito,US$,119000,"Manuel De Falla Al 2800, El Cazador, Escobar, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_862719-MLA83407494931_032025-E.webp,https://casa.mercadolibre.com.ar/MLA-2039767468-casa-en-venta-en-barrio-el-cazador-escobar-apto-credito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
79,Edificio - Villa Luro,US$,75000,"Ramon Falcon 4945, Villa Luro, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_798785-MLA82791016123_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1465542247-edificio-villa-luro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
80,Departamento 2 Ambientes A Cuadras Del Congreso - San Nicolas,US$,54000,"Rodriguez Peña 100, San Nicolás, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_706275-MLA83361258632_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1488151303-departamento-2-ambientes-a-cuadras-del-congreso-san-nicolas-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
81,Casa En Venta En Barrio Santa Rita,US$,200000,"Gdor. Olmos 2670, X5152 Villa Carlos Paz, Córdoba, Argentina, Santa Rita, Villa Carlos Paz, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_864225-MLA83250375958_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-2044352718-casa-en-venta-en-barrio-santa-rita-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
82,Venta De Departamento 2 Dormitorios En La Plata,US$,80000,"Calle 57 Esquina 27, La Plata, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_832890-MLA81598782322_012025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1469897549-venta-de-departamento-2-dormitorios-en-la-plata-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
83,Casa En Venta En Country Banco Provincia Francisco Álvarez Moreno,US$,180000,"Casa En Venta En Country Banco Provincia, Banco Provincia, Moreno, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_953949-MLA82323286501_022025-E.webp,https://casa.mercadolibre.com.ar/MLA-1475349265-casa-en-venta-en-country-banco-provincia-francisco-alvarez-moreno-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
84,"Casa  En Venta En Santa Emilia, Pilar Del Este, Pilar",US$,160000,"Santa Emilia, Pilar Del Este, Pilar, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_687658-MLA81812410465_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1470317095-casa-en-venta-en-santa-emilia-pilar-del-este-pilar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
85,"Venta - Nueva Cordoba - Departamento - 1 Dormitroio, Frente, Balcon",US$,87500,"Parana Al 487, Nueva Córdoba, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_929485-MLA81909497528_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2005884254-venta-nueva-cordoba-departamento-1-dormitroio-frente-balcon-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
86,Venta Departamento 3 Ambientes,US$,39900,"Coronel Osorio 1600 1600 1600, Valentín Alsina, Lanús, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_653860-MLA82147602531_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1422572807-venta-departamento-3-ambientes-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
87,Departamento Super Luminoso 2  Ambientes Y Medio En Parque Patricios,US$,71900,"15 De Noviembre De 1889 2424, Parque Patricios, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_849423-MLA83700323177_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2050420810-departamento-super-luminoso-2-ambientes-y-medio-en-parque-patricios-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
88,Casa En  Venta Duplex Ramos Mejía,US$,160000,"Constitucion  Al 2400, Ramos Mejía, La Matanza, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_935569-MLA79142864008_092024-E.webp,https://casa.mercadolibre.com.ar/MLA-1451049761-casa-en-venta-duplex-ramos-mejia-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
89,Chacra En Venta A 3 Km De La Ciudad De Las Flores,US$,165000,"A 2000 M De La Avenida Rivadavia Y A 3 Km De La Ciudad De Las Flores, Las Flores, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_765011-MLA78796449956_092024-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1448357351-chacra-en-venta-a-3-km-de-la-ciudad-de-las-flores-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
90,Galpón En General San Martin,US$,120000,"Conscripto Bernardi Al 1800, General San Martín, Bs.As. G.B.A. Norte",0,https://http2.mlstatic.com/D_NQ_NP_2X_869387-MLA82639826349_022025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1478231363-galpon-en-general-san-martin-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
91,Ph En Boedo,US$,180000,"Tarija Al 3800, Boedo, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_884545-MLA83761640753_042025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1426646475-ph-en-boedo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
92,Hermosa Casa En Haedo - Increible Oportunidad!,US$,199000,"Fresco Al 600, Haedo, Morón, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_785978-MLA80257545212_112024-E.webp,https://casa.mercadolibre.com.ar/MLA-1459406419-hermosa-casa-en-haedo-increible-oportunidad-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
93,Venta Local Con Vidriera Sobre Av Libertad,US$,111111,"Libertad  Al 4500, Mar Del Plata, Bs.As. Costa Atlántica",0,https://http2.mlstatic.com/D_NQ_NP_2X_923104-MLA81176946526_122024-E.webp,https://inmueble.mercadolibre.com.ar/MLA-1465391419-venta-local-con-vidriera-sobre-av-libertad-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
94,Departamento 3 Ambientes - Balcón Con Parrilla - Amenities - Venta - Villa Devoto,US$,199000,"Chivilcoy Al 2300, Monte Castro, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_837812-MLA80152518008_112024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1950399864-departamento-3-ambientes-balcon-con-parrilla-amenities-venta-villa-devoto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
95,Departamento 3 Ambientes En Berazategui,US$,45000,"Calle 134 Al 1000, Berazategui, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_884798-MLA80079745990_102024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1947442712-departamento-3-ambientes-en-berazategui-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
96,Villa Warcalde - 3 Dormitorios - Seguridad - Housing La Reserva Village,US$,170000,"Villa Warcalde - 3 Dormitorios - Seguridad - Housing La Reserva Village, Villa Warcalde, Córdoba",0,https://http2.mlstatic.com/D_NQ_NP_2X_845300-MLA79480514482_102024-E.webp,https://casa.mercadolibre.com.ar/MLA-1453391671-villa-warcalde-3-dormitorios-seguridad-housing-la-reserva-village-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=1f485f6d-35b9-46c8-9143-161cc79764b7
97,Lotes En Venta González Catán - Financiación,US$,11000,"Lotes En González Catán, González Catán, La Matanza, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_616742-MLA84234774523_042025-E.webp,https://terreno.mercadolibre.com.ar/MLA-1456932615-lotes-en-venta-gonzalez-catan-financiacion-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
98,Venta Casa Para Dos Familias Con Cochera En Bernal Oeste,US$,45000,"Rodriguez Peña  Al 4800, Bernal Oeste, Quilmes, Bs.As. G.B.A. Sur",0,https://http2.mlstatic.com/D_NQ_NP_2X_778068-MLA83178596268_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1486543753-venta-casa-para-dos-familias-con-cochera-en-bernal-oeste-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
99,Casa En Venta  - Moreno,US$,89900,"Sarmiento Al 600, Moreno, Bs.As. G.B.A. Oeste",0,https://http2.mlstatic.com/D_NQ_NP_2X_642115-MLA78012821959_072024-E.webp,https://casa.mercadolibre.com.ar/MLA-1862239396-casa-en-venta-moreno-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
100,Oportunidad!! Lote  En Venta En Puerto Chascomus,US$,45000,"UNIDAD FUNCIONAL 80, Chascomús, Buenos Aires Interior",0,https://http2.mlstatic.com/D_NQ_NP_2X_787341-MLA81720643281_122024-E.webp,https://terreno.mercadolibre.com.ar/MLA-1577833678-oportunidad-lote-en-venta-en-puerto-chascomus-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
101,Edificio - Parque Chacabuco,US$,178710,"PRIMERA JUNTA 1385, Parque Chacabuco, Capital Federal",0,https://http2.mlstatic.com/D_NQ_NP_2X_658753-MLA84458173602_052025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1275936824-edificio-parque-chacabuco-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=f36aea15-bb2b-4a41-bf3e-37b7b0d75f5f
